Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Germany,DEU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-0.343812764756009,1.43298952298214,1.49930878208148,1.32178167271502,1.15505927844879,0.534316505132452,0.446999825398549,1.83955503427451,0.947839882344795,1.994704074292,0.682498550164752,1.23193490090844,1.43207639952682,1.99503160336462,1.90082490446211,1.68539776821872,1.25625863629057,1.46798916726962,1.86533423151265,2.01597612276328,1.75504599873261,2.80292936590148,6.09185663198414,6.14291652076442,3.10601366099202
Germany,DEU,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,52.909,53.011,52.414,51.712,50.771,51.875,53.116,54.01,54.912,54.951,55.149,56.551,56.848,57.159,57.426,57.438,58.523,58.926,59.19,60.006,58.207,58.411,59.086,59.625,59.577
Germany,DEU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,248007397121.859,56948542386.9091,51268214890.6254,65401516009.2492,-20408419557.1429,59835195025.1916,87444159239.0628,50847183837.0148,30954735498.0249,56701916794.9699,86037502102.1644,97535403952.5493,65443087632.2705,67199694458.9368,17356720097.6154,62418993509.2489,58132711370.7802,108786501529.106,162250938125.842,75463438450.8916,176781024357.228,127609826748.268,87215414562.4594,77438957875.1405,47599143488.7827
Germany,DEU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.9639660790924,22.7645716524028,20.151752302821,19.5766263092364,19.0213864564072,18.7355259254163,19.897946566207,20.7873433455798,20.898952766365,18.036009892299,19.5556676834629,21.2927749735244,19.5041030145909,19.8107614184872,20.1582154450165,19.4617989726638,19.7348651955033,20.5132823593337,21.4705359458837,21.3000724211289,21.6667343069671,22.4613894888017,23.0210554269889,21.6725400485002,21.0479041916168
Germany,DEU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,18.860569292751,18.7505067113635,19.0132502158895,19.0734600434664,18.5669242577539,18.4739713893822,18.0172946772292,17.5553649959484,17.9510982051837,19.5979349625431,19.1768919673096,18.6934322242076,18.8977924424542,19.2479981027315,19.2101287363869,19.3122356715765,19.5190716214398,19.4595495195295,19.5022339579089,19.9030235821301,21.7313211310231,21.6742192217514,21.5213273138839,21.2287274073897,..
Germany,DEU,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-29762995297.876,-3351198981.71195,41715833075.2022,38844755800.7871,129316740102.742,134347232008.153,177801382778.984,233631816088.626,212408934302.769,204409056401.103,200147569523.953,239390912242.389,258786555248.712,256178763288.646,285239819861.607,277320527052.803,314857603893.818,304192789523.706,342181727697.51,311830319405.002,250193181663.212,301386469208.008,161758503775.041,251479148832.124,264023936578.053
Germany,DEU,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,87496869035.2706,82131887553.9414,89142540697.4245,96835206408.4991,97169968440.5447,101675919831.833,111637059518.339,135932292207.152,138564426162.199,179040277106.549,215977935889.943,234104084887.41,248856490285.757,198535165663.607,193484758847.919,173730930555.425,184031339953.397,199983070123.869,198027061675.403,224027961016.415,268408603348.679,295736219413.597,293913690186.797,322700066274.527,377935574356.242
Germany,DEU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,583812721397.648,600934274699.607,655732684858.04,792550922245.881,967940099859.462,1040265986689.49,1187129764083.53,1415809341318.83,1559414079161.72,1233301486982.42,1369340699300,1592275709231.52,1535179851348.05,1586778324179.22,1653100023449.01,1458592274325,1472560807845.53,1592765732735.3,1726455112200,1677314255411.76,1543321676059.15,1854878618151.13,1906115968542.81,1964261782880.43,1961842741501.56
Germany,DEU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,580553292712.158,570228511976.772,570622539400.393,700765174545.097,826352918672.203,896950519582.879,1029339915529.41,1193186147672.55,1339125795807.81,1067378170076.17,1192329684250,1406669611896.89,1317969624114.84,1366940257620,1393837781387.05,1204648073431.64,1215609853746.31,1326138381464.71,1483856351069.02,1454172759796.08,1332716704314.4,1630569552864.31,1802154794791.84,1782980609876.5,1782162171786.72
Germany,DEU,Trade (% of GDP),NE.TRD.GNFS.ZS,59.1955992975405,59.5592863682118,58.3325687248129,58.9145442942507,62.9064909465164,66.9531024934321,72.7591934646234,74.8838416816798,76.1014102128448,66.1152685310257,73.8626407651201,78.4073134605377,79.3004877909427,77.5643815741748,76.8303312709159,77.791356764377,75.9845875141969,77.5666369468435,79.227659692288,79.1337471144706,72.9932572283324,80.15661805106,89.0641273695259,82.7991064495705,80.3446714019595
Germany,DEU,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.212159995669051,0.212116004395508,0.208879699534675,0.211914267701232,0.20600861656209,0.199087389837491,0.194827565566696,0.182969188466084,0.182055688858215,0.178398040447418,0.181731247750383,0.169385766544066,0.171133972498737,0.174269328963157,0.162427824272552,0.161050999445951,0.158305554839863,0.151237990569879,0.144215430654306,0.133209501117858,0.128045635601576,0.130288914531452,0.125057889015412,0.110837196798773,..
Germany,DEU,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,871.7357,885.8183,870.3116,878.2763,863.7247,842.0993,855.8555,826.9926,830.3551,768.5531,815.3784,788.5477,800.4648,818.2784,779.2231,785.3872,789.7138,774.9482,747.2145,697.0085,642.552,677.8039,659.5018,582.9506,..
Germany,DEU,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2.14,2.82,2.3,2.22,2.03,2.39,2.44,2.36,1.84,1.86,2.48,1.73,1.67,1.62,2.27,2.26,2.12,2.08,1.98,2.01,1.8,1.43,1.64,..,..
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,4982850662.20851,5314872854.4405,6166197847.85031,7632723555.66221,8881417906.71432,10744568381.4456,20885037596.6963,24827339138.4906,28679383241.0729,26048720005.5233,32197655566.5347,39336668080.559,41271701060.954,62845721959.827,54678533805.9064,49436806230.4839,56144179397.8516,60385409434.8567,67259353965.6087,68352629246.1555,70008243859.8666,79514204730.3979,73919003209.9866,80547146878.3843,82825288888.9734
Ghana,GHA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,5.11422138101728,6.89488812088818,8.4682040083135,10.8989517698868,12.4629678199109,14.3278912292839,26.4612469612055,30.7226298342309,36.6859755700703,42.4334091074604,49.4755069307102,56.3599357407842,64.929621067664,100,123.9399587594,140.365680197901,162.471338214869,179.818903787835,198.823033157826,215.685354366544,235.885527920074,264.442069663318,338.97208624318,474.919547094535,595.396087594586
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.70000008164408,4.00000012807919,4.49999955900331,5.200000133101,5.59999999077445,5.90000381855104,6.39991260618034,4.34681910440079,9.14979893831817,4.84448705175076,7.89971194051621,14.0471235803149,9.2927894063005,7.31252501678145,2.85624016330883,2.12075933817334,3.37346574966936,8.12889488100956,6.20007768127284,6.5077747939152,0.513941670628171,5.07646643533542,3.80484980952164,3.14009099763754,5.68487260389836
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,253.746936203344,263.542156494853,297.46164468774,358.39927142073,406.132105329565,478.611909191028,906.441027564887,1050.12461524926,1182.65761256016,1047.70430093586,1263.89251760539,1507.43573198753,1543.77524235764,2294.79584693743,1949.90832923846,1722.77282833606,1912.47991339951,2012.28662641265,2195.32166016377,2186.65822682613,2195.45481659987,2445.18662529344,2229.89122647803,2383.90410483418,2405.79466378083
Ghana,GHA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,40.240933123914,41.509496287803,9.36093239560312,29.7729797160384,18.0427388232565,15.4389920155908,11.6791839392492,10.7342665456292,16.494639613412,19.2469482220857,10.7333898354915,8.72845937093023,11.1863409441067,11.6661923071728,15.4896160333319,17.1499695007878,17.4546347070868,12.3719215507049,7.80876516610703,7.14364003330856,9.88728956269943,9.97108867504442,31.2558951049016,38.1069656296501,22.8483281157842
Ghana,GHA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,27.230113843564,34.8179440663303,22.8185847230637,28.7044072059077,14.3501511250415,14.963718404163,84.6834718225876,16.1042405872748,19.4102710868683,15.6665686221496,16.5956447322347,13.9148221759821,15.2052787396605,54.0129117583926,23.9399587593999,13.2529666807363,15.7486203078991,10.6773082339139,10.5684824952629,8.48107029698721,9.36557496583738,12.1061016311773,28.183872813714,40.1057981965589,25.3677788663579
Ghana,GHA,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,66.813,..,..,..,..,..,67.3,..,..,..,67.073,..,..,74.481,..,64.539,..,68.936,..,..,..,55.574,61.76,..,..
Ghana,GHA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,165900000,89320000,58930000,136751000,139270000,144970000,636010000,1383177929.85458,2714916343.69978,2372540000,2527350000,3247588000,3294520000,3227000000,3363389444.44444,3192320530.7897,3485333369.27963,3254990000,2989035000,3879831469.7,1875782953.46905,2533586462.03873,1428411737.133,1319315614.67989,1765552579.5641
Ghana,GHA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.9986004971918,26.5994216024397,19.7,22.9369279766376,28.3775066840527,29.0021406363098,22.46580573765,15.3845449877747,16.4919639408033,16.4317931081367,13.1001937072805,12.8099929663177,16.967722122965,24.7715380530843,27.1650663374465,27.7096411705743,25.4556554537134,19.5655199555214,21.7093349999065,18.6472756161472,18.2236669857819,17.0366779158262,15.799843045792,9.8998610781632,9.95655546554353
Ghana,GHA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.1716158733082,9.72236391765846,9.87277025091073,11.5332032401368,12.1728118810468,15.3081652628808,8.68200958159154,8.52494036113545,8.73165976762738,7.57424395572255,7.06949942103097,13.7885981215538,11.7643463119471,8.78317284558237,8.26779337958511,7.6804908567544,7.88693112799624,6.9570521307014,7.10478039787287,7.04320381025923,7.83341015600264,8.00565308777829,6.65253432796479,5.49933849254746,4.82904354628125
Ghana,GHA,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-386417603.19361,-427467882.44416,-105237554.6132,101686603.45587,-590188288.77,-1104609520.85246,-1056074432.76184,-2378784231.83093,-3327428935.89148,-1897165484.24191,-2747340000,-3541315695.2523,-4911713679.07456,-5704034549.66674,-3694575338.27762,-2823640338.08023,-2832047270.61979,-2002640000,-2044594252.86237,-1863971933.06699,-2133965479.92186,-2242743796.94953,-1701332637.58198,-656178173.917574,1680567078.0078
Ghana,GHA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,308900898.386218,375936405.544189,636059799.997825,1470061309.67805,1749729259.35718,1897057040.26241,2268926566.51141,2218311347.67966,2014205287.49439,3691822335.02409,5158151628.84547,5913600037.24248,5835098328.20187,5587739126.3869,5563709271.19552,5742645886.29529,5866729596.16504,7015187159.64987,6294851564.02725,7563210340.92838,7884091538.70727,9916916899.67781,5205457212.278,3623904994.58702,..
Ghana,GHA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,6743341663.2,6860995876.9,7640294825.3,8301000837.7,7243731089.5,8091993817.5,6059739098.4,8311291215.1,10058853977.2,12962573037,17984659771.3,21317880741.9,23151628039.4,28508533533.3,28517251145.9,31306595150.8,34860777089.7,33834901614.6,35613059069.1,32594881069.8,40593555085.6,43805044739.8,42671875427.3,43741980956.1,..
Ghana,GHA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2431743616.94123,2404077313.43492,2627802407.06598,3104918870.64991,3490692555.26712,3916311039.77093,5149454653.93664,6088927418.37771,7178293982.08643,7630156153.13385,9490812128.53579,14529631105.6309,16656935875.3268,15988443997.9098,15436790166.9328,16725314357.9985,17513188147.4573,20456689539.6174,22501546548.8178,25597786148.2046,22070393252.1853,23898089227.0418,25623315466.9184,25590486225.4334,29197465998.8647
Ghana,GHA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,3350776353.91682,3444719916.79522,3383577207.45517,4320740016.89041,5361446367.12822,6631794425.3758,8325374081.93796,10136811817.0443,12757957187.9974,11019356824.751,14779077373.6471,19416125145.9104,21795097067.3479,22196190509.8489,19468106209.0343,21104358073.9633,20595796190.5901,22144229690.5959,23206913262.4037,26913986432.3936,24537944240.0045,25963543826.9813,26205330553.5428,26272099171.5081,28244066026.1723
Ghana,GHA,Trade (% of GDP),NE.TRD.GNFS.ZS,116.048430162968,110.045854160811,97.4892431746551,97.2871457139532,99.6703343472122,98.1715141146279,64.5190542439152,65.3543222852532,69.5142256111434,71.5947385281523,75.3778157916824,86.2954538549695,93.1680351286831,60.7593219028775,63.8365624430783,76.5212709243242,67.8769994445865,70.5483652904116,67.9585174644902,76.824802732152,66.5754987162431,62.7078309128346,70.1154557958907,64.3878615281647,69.352649167378
Ghana,GHA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.0931427382734255,0.0967314496283467,0.109159192009542,0.0974398274872518,0.0862069209339295,0.0860377152266149,0.0981169096607715,0.0993114602734142,0.0863942494212531,0.0946574823123392,0.0982129565566572,0.0928810127745078,0.102555930503688,0.101591989189425,0.0951825582212632,0.0981204535576229,0.0973532208416806,0.0943188850363273,0.100164182769025,0.0992986071288087,0.108315225328955,0.116395163289021,0.111138884080033,0.105038860692485,..
Ghana,GHA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,6.0859,6.5732,7.7515,7.2791,6.8006,7.1877,8.7214,9.2113,8.7464,10.0472,11.2481,12.1317,14.6402,15.5631,14.9977,15.7885,16.1935,16.9641,19.1324,20.2014,22.149,25.0095,24.7887,24.1638,..
Ghana,GHA,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,8.85,9.29,9.29,9.29,..,..,..,8.92,8.44,8.86,9.03,..,..,8.72,..,..,9.9,9.76,8.94,8.74,9.88,9.88,11.69,..,..
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,0.3412,0.35,0.3562,0.3625,0.3938,0.4063,0.4251,0.422,0.4313,0.4719,0.4751,0.4594,0.4688,0.5,0.5373,0.5872,0.6124,0.6498,0.6897,0.7174,0.6394,0.6467,0.675,0.6886,..
Gibraltar,GIB,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,125760166224.805,132050474720.03,150253800085.865,196930509813.384,234979615898.225,242315668619.405,269073415333.676,314226996944.108,351121399546.485,326829054686.306,296417644404.034,283228079776.041,238841140018.233,236556279640.705,233911581521.062,194567373678.099,193097239005.87,200381103984.298,213298873494.394,207305649887.019,191362985554.861,218303801895.326,218880566444.349,243498333237.802,257144811301.673
Greece,GRC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,78.1586691144233,80.8713118956389,83.2599725939731,86.2228522352232,88.7826454999877,90.4698867776271,93.5137786948896,96.6624846846638,100.589773995993,102.972176710734,104.188196411618,105.205758561532,104.853771733192,102.798300595601,100.821001437819,100.64481297452,100.151692497107,100.355614895143,100.119979458447,100.36528920845,100,101.39275644674,107.979051768827,114.322348200048,117.926371426156
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.13782699405849,4.65041459442163,4.68313727063017,5.79682274294369,5.37786634595851,1.18350635493289,6.44339762487436,3.50686976639459,0.0574740238200775,-4.11927606715011,-5.6937412158003,-9.87677875300243,-8.33113421099992,-2.27211699888024,0.792225060962835,-0.228301892172851,-0.0317947678412054,1.47312472702352,2.06467207892409,2.27718065334808,-9.19623149726978,8.65449786002131,5.74364902526337,2.33212444945818,2.27173622615105
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,11638.2010697215,12156.9572824221,13782.195640943,18020.612039764,21449.2552764245,22054.1315756886,24416.0232970275,28440.7625328955,31695.8331092209,29425.4573200263,26653.0488008626,25504.7866510124,21624.346052551,21573.3449762805,21474.7257123892,17980.7298238137,17919.2426377048,18631.9930129293,19873.4015238771,19335.3602002969,17886.733165236,20654.7001960815,20971.8349258283,23400.7278817691,24752.1068401681
Greece,GRC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.1511816249383,3.37396832213867,3.62935871878873,3.53065027765552,2.89884810758171,3.54507273335077,3.19594684144545,2.89500321516578,4.15279708110293,1.21007269197809,4.71298907760393,3.32985323350645,1.50152696177755,-0.921269454256931,-1.3122609640551,-1.73588804765284,-0.825653978390973,1.1212545203142,0.625621413453609,0.253007522038191,-1.24798355581408,1.22382501019854,9.64525981280638,3.46480128513402,2.74149045788606
Greece,GRC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.61880051326631,3.47068701648989,2.95365642320316,3.55858829752319,2.96881070204127,1.90041788925922,3.36453600825695,3.36710379338597,4.06288884890627,2.36843430509732,1.18092065228493,0.976657802861098,-0.334569925784251,-1.9603216018036,-1.92347455777482,-0.174753732642159,-0.489961144384012,0.2036135315862,-0.234800451317412,0.245015781395267,-0.363959702932064,1.39275644673982,6.49582431023742,5.87456208154305,3.15250979607356
Greece,GRC,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,45.815,45.474,45.801,46.414,46.546,46.961,47.814,47.985,48.435,47.827,46.261,42.842,39.113,37.398,37.765,38.726,39.516,40.556,41.581,42.657,42.462,43.33,45.754,46.403,47.422
Greece,GRC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-8195469.28845516,2001266.56220201,34180546.5370639,1408086698.6235,2147927926.75839,688484256.649083,5411403362.23117,1957124444.19442,5733447473.24928,2766296835.47184,532926980.500431,1092191387.83039,1662090329.838,2945271844.68568,2697339246.05447,1268938505.86333,2698544612.16074,3439131879.75516,4025447788.57702,4999635989.53692,3303648833.22836,6132475888.35529,7947989003.13404,4722066764.49033,6453966685.43276
Greece,GRC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.1132103512829,25.1433571820657,23.6770908566951,26.1381770101347,25.179542966525,22.1679676033349,26.2902425409373,26.6707144196319,24.8460183343649,18.9186670370279,18.2157587611931,14.0714513074627,12.2606554594296,12.1129082926078,12.136918450953,12.0084097844243,12.4680861540635,11.8883016329317,12.9530537485632,12.0996603246177,13.5410023084822,17.48296657419,19.9840681581658,16.7312327593368,18.1782415264726
Greece,GRC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,18.942080044244,19.3185597563907,19.7788964081303,19.4825367880777,19.6428208434707,20.4795823716794,20.4905653377788,20.8256340521222,21.0036498022038,23.6284806116531,22.4102559565882,22.0783071279586,22.557839474738,20.9297924686921,20.7227080595732,20.7679837462522,20.6180603140124,20.4384126534599,19.6597104516787,19.9791204523634,22.7274940590434,21.4974385558012,19.9856875626536,19.2868439733478,..
Greece,GRC,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-9817441650.67537,-9403099987.55552,-9595594260.97012,-12812812179.9253,-13492562448.2978,-18218753983.7318,-29576385911.1083,-44579249236.0973,-51297053502.0193,-35945594305.5768,-30262611051.7219,-28599315728.5507,-6172097058.7513,-4949141208.60399,-3734712056.87199,-1611391808.26586,-3261057769.57991,-3605994841.9398,-6248523036.3674,-3112110573.38848,-12413031800.9722,-13857822380.6524,-22622860821.4544,-15007542955.7738,-16398946893.7224
Greece,GRC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,14594006578.5544,6244166654.25856,9431530975.46332,5801377074.94914,2707782609.03229,2287009892.67273,2849953559.42375,3647605325.12089,3489670238.03477,5486122597.5994,6352405963.38906,6743416891.38218,7255024354.91008,5763071364.05671,6236284818.73247,6027606781.10376,6851247713.21209,7803722132.38225,7578500698.89502,8507452886.82209,11931180004.6485,14447242598.1807,12061425398.4158,13608310628.7708,15221540695.0005
Greece,GRC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Exports of goods and services (current US$),NE.EXP.GNFS.CD,30196597913.7726,30582572463.837,30626385965.3844,37167664772.0089,48427679624.1005,50868190128.2615,55899928857.7023,68338676371.8724,80002280548.4023,61214696315.5328,64408094875.2501,71678237429.0468,69182280280.9195,71740917593.2449,76056348404.7707,62624189486.0054,60206533536.9235,69691186310.6331,82399436956.6643,82010719998.8783,60184480868.7597,87890009619.1304,107295001479.561,106428881743.296,107947859588.948
Greece,GRC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,44143578731.0291,44498203088.4583,44580655233.0781,57150848326.6081,68651660462.9701,71151157411.6607,81609358172.0893,102995736170.971,120506590535.928,90361949969.7374,86535231392.1502,87759334999.2025,79840926931.2434,77182488135.9916,79339461765.0389,64373439742.7746,62714655338.1807,72344163475.8919,86614673393.3694,85057112398.1724,74331807538.9154,104244979291.832,128393858720.012,117970148444.355,121725115813.448
Greece,GRC,Trade (% of GDP),NE.TRD.GNFS.ZS,59.1126577488086,56.8576339551067,50.0533371904633,47.8943121550822,49.825317672568,50.3555334391407,51.1047465834807,54.5256818189044,57.1052836264926,46.3779593986083,50.9225173052303,56.2929962856516,62.3942789758861,62.9547463104465,66.4335682565667,65.2718011391214,63.6576625890375,70.8826066741577,79.2381636063709,80.590100891173,70.2937864486395,88.0126627401059,107.679207902405,92.1562900262242,89.3165894500404
Greece,GRC,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.283214900060551,0.27641881239965,0.26395704046384,0.259054187052951,0.245216054400643,0.247235326217338,0.229476440884201,0.229540372954855,0.2203882860694,0.217179323030135,0.213244313030819,0.228762965746599,0.236256845453677,0.218980869318111,0.208842646340261,0.204731669035925,0.200987933200147,0.198717889488948,0.189582481944874,0.171544190270783,0.160569632381436,0.152931006729881,0.146582650979888,0.134745688896801,..
Greece,GRC,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,96.0546,98.1094,98.0738,101.8317,101.5759,103.6244,102.3784,105.9982,101.8304,96.2141,89.0919,86.1357,81.5462,73.8659,71.0042,69.4476,68.156,68.3789,66.5823,61.6191,52.3729,54.1984,54.9323,51.674,..
Greece,GRC,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2.14,2.82,2.3,2.22,2.03,2.39,2.44,2.36,1.84,1.86,2.48,1.73,1.67,1.62,2.27,2.26,2.12,2.08,1.98,2.01,1.8,1.43,1.64,..,..
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1068025016.00862,1086170703.9816,1169136716.03557,1558759823.08169,1822499769.23938,1849802648.36391,2013106929.50031,2249811295.6608,2499092314.41875,2529963903.22685,2503167187.49305,2684461375.46585,2609678486.36749,2684946990.12448,2842065708.35962,2499113022.81675,2707139544.46695,2851613679.03433,3055782146.15957,2997309971.87623,3089625554.40473,3293578467.57327,3152334771.77992,3326544174.37945,..
