country,iso3,indicator_name,indicator_code,year,value
Croatia,HRV,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2023,3341914870.689
Croatia,HRV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2023,23.2818000891938
Croatia,HRV,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2023,21.2862761328474
Croatia,HRV,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2023,635970006.33662
Croatia,HRV,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2023,3176284868.24805
Croatia,HRV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2023,
Croatia,HRV,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2023,
Croatia,HRV,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2023,44673146138.7329
Croatia,HRV,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2023,46219747559.7769
Croatia,HRV,Trade (% of GDP),NE.TRD.GNFS.ZS,2023,107.700919430599
Croatia,HRV,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2023,0.109943054417397
Croatia,HRV,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2023,17.4565
Croatia,HRV,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2023,
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2023,
Cuba,CUB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2023,1696.49667232664
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2023,-1.92937123169681
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2023,
Cuba,CUB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2023,
Cuba,CUB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2023,40.0007086568723
Cuba,CUB,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2023,
Cuba,CUB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2023,
Cuba,CUB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2023,22.2587933743963
Cuba,CUB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2023,25.4920999408675
Cuba,CUB,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2023,
Cuba,CUB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2023,
Cuba,CUB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2023,
Cuba,CUB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2023,
Cuba,CUB,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2023,
Cuba,CUB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2023,
Cuba,CUB,Trade (% of GDP),NE.TRD.GNFS.ZS,2023,108.135323744814
Cuba,CUB,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2023,
Cuba,CUB,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2023,22.067
Cuba,CUB,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2023,
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,2023,3281419347.37053
Curacao,CUW,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2023,128.118718639978
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2023,4.20199999999993
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,2023,21061.741639092
Curacao,CUW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2023,
Curacao,CUW,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2023,2.40355185282858
Curacao,CUW,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2023,
Curacao,CUW,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2023,136602563.648045
Curacao,CUW,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2023,
Curacao,CUW,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2023,
Curacao,CUW,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2023,-654687752.837989
Curacao,CUW,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2023,
Curacao,CUW,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2023,
Curacao,CUW,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2023,
Curacao,CUW,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2023,
Curacao,CUW,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2023,
Curacao,CUW,Trade (% of GDP),NE.TRD.GNFS.ZS,2023,
Curacao,CUW,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2023,
Curacao,CUW,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2023,
Curacao,CUW,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2023,
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2023,33886930712.3394
Cyprus,CYP,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2023,112.769084707999
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2023,2.76390975419605
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,2023,36551.41796875
Cyprus,CYP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2023,3.54134188751658
Cyprus,CYP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2023,3.81221826103813
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2023,61.716
Cyprus,CYP,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2023,-21298312527.6091
Cyprus,CYP,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2023,20.6412484701255
Cyprus,CYP,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2023,18.6349778233809
Cyprus,CYP,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2023,-3830567582.50883
Cyprus,CYP,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2023,1789231286.1808
Cyprus,CYP,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2023,
Cyprus,CYP,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2023,
Cyprus,CYP,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2023,32923811686.3457
Cyprus,CYP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2023,32568991393.1058
Cyprus,CYP,Trade (% of GDP),NE.TRD.GNFS.ZS,2023,193.268619207237
Cyprus,CYP,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2023,0.148448728089516
Cyprus,CYP,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2023,7.1833
Cyprus,CYP,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2023,
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,2023,343206568134.637
Czechia,CZE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2023,122.242168411013
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2023,-0.0552618201120225
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2023,31591.0568216357
Czechia,CZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2023,10.6612601372426
Czechia,CZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2023,8.12594136636018
Czechia,CZE,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2023,58.404
Czechia,CZE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2023,11891578042.9175
Czechia,CZE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2023,28.0166851129247
Czechia,CZE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2023,19.6584563317218
Czechia,CZE,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2023,-432726982.426123
Czechia,CZE,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2023,148378918433.596
Czechia,CZE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2023,
Czechia,CZE,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2023,
Czechia,CZE,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2023,236736835387.44
Czechia,CZE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2023,219580128915.034
Czechia,CZE,Trade (% of GDP),NE.TRD.GNFS.ZS,2023,132.956943913575
Czechia,CZE,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2023,0.175362967585313
Czechia,CZE,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2023,90.5128
Czechia,CZE,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2023,
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2023,407091920305.404
Denmark,DNK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2023,107.869721891763
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2023,2.49518434516773
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,2023,68453.8769281145
Denmark,DNK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2023,3.30517811237605
Denmark,DNK,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2023,-3.78891799880031
Denmark,DNK,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2023,60.408
Denmark,DNK,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2023,8951417794.49773
Denmark,DNK,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2023,22.8265168619473
Denmark,DNK,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2023,22.4815247693833
Denmark,DNK,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2023,44904645950.2396
Denmark,DNK,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2023,109370841823.918
Denmark,DNK,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2023,
Denmark,DNK,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2023,
Denmark,DNK,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2023,276658217282.024
Denmark,DNK,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2023,243477297619.387
Denmark,DNK,Trade (% of GDP),NE.TRD.GNFS.ZS,2023,127.768567480091
Denmark,DNK,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2023,0.0630044567089348
Denmark,DNK,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2023,26.7729
Denmark,DNK,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2023,
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2023,3917150480.80981
Djibouti,DJI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2023,111.749927426545
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2023,7.37207148701995
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2023,3397.52015779588
Djibouti,DJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2023,1.49506816515083
Djibouti,DJI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2023,2.39662979617457
Djibouti,DJI,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2023,
Djibouti,DJI,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2023,137009451.0
Djibouti,DJI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2023,-3.23994971278298
Djibouti,DJI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2023,17.0136706951834
Djibouti,DJI,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2023,721348509.707446
Djibouti,DJI,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2023,502033555.759362
Djibouti,DJI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2023,3428662710.3
Djibouti,DJI,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2023,
Djibouti,DJI,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2023,5876570579.7289
Djibouti,DJI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2023,5269169090.8784
Djibouti,DJI,Trade (% of GDP),NE.TRD.GNFS.ZS,2023,284.53692869882
Djibouti,DJI,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2023,0.0992825783347883
Djibouti,DJI,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2023,0.7492
Djibouti,DJI,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2023,
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2023,659311111.111111
Dominica,DMA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2023,99.324867205285
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2023,3.65221012208734
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,2023,9912.96212766668
Dominica,DMA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2023,5.08677483158105
Dominica,DMA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2023,2.08922149000234
Dominica,DMA,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2023,
Dominica,DMA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2023,47612624.4444444
Dominica,DMA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2023,
Dominica,DMA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2023,
Dominica,DMA,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2023,-223632291.851852
Dominica,DMA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2023,183530007.089389
Dominica,DMA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2023,598135919.1
Dominica,DMA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2023,
Dominica,DMA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2023,
Dominica,DMA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2023,
Dominica,DMA,Trade (% of GDP),NE.TRD.GNFS.ZS,2023,
Dominica,DMA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2023,0.0657242750293063
Dominica,DMA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2023,0.0799
Dominica,DMA,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2023,
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2023,120456239153.739
Dominican Republic,DOM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2023,135.749052842527
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2023,2.19229848237939
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2023,10630.431743829
Dominican Republic,DOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2023,4.78561281021137
Dominican Republic,DOM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2023,5.7871768273554
Dominican Republic,DOM,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2023,60.711
Dominican Republic,DOM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2023,4750500000.0
Dominican Republic,DOM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2023,27.8145628515185
Dominican Republic,DOM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2023,11.2787393309517
Dominican Republic,DOM,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2023,-4418400000.0
Dominican Republic,DOM,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2023,15546714438.2444
Dominican Republic,DOM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2023,52256628608.7
Dominican Republic,DOM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2023,
Dominican Republic,DOM,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2023,25685265157.3429
Dominican Republic,DOM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2023,34354476733.3362
Dominican Republic,DOM,Trade (% of GDP),NE.TRD.GNFS.ZS,2023,49.8436131764417
Dominican Republic,DOM,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2023,0.11883402718672
Dominican Republic,DOM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2023,31.3508
Dominican Republic,DOM,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2023,
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2023,121147057000.0
Ecuador,ECU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2023,104.949603210736
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2023,1.98823813984235
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,2023,6737.84748379638
Ecuador,ECU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2023,2.21568764237062
Ecuador,ECU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2023,2.28375927738441
Ecuador,ECU,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2023,62.225
Ecuador,ECU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2023,481024348.523188
Ecuador,ECU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2023,20.650593270293
Ecuador,ECU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2023,13.5836201122079
Ecuador,ECU,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2023,2350740460.31325
Ecuador,ECU,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2023,4441563798.69096
Ecuador,ECU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2023,60563619918.5
Ecuador,ECU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2023,
Ecuador,ECU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2023,34606783000.0
Ecuador,ECU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2023,34444318000.0
Ecuador,ECU,Trade (% of GDP),NE.TRD.GNFS.ZS,2023,56.9977535649091
Ecuador,ECU,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2023,0.175766541391452
Ecuador,ECU,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2023,45.3282
Ecuador,ECU,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2023,
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2023,395926075163.006
"Egypt, Arab Rep.",EGY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2023,124.7990758719
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2023,3.76028052279247
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,2023,3456.78968456253
"Egypt, Arab Rep.",EGY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2023,33.8847763115546
"Egypt, Arab Rep.",EGY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2023,24.7990758719001
"Egypt, Arab Rep.",EGY,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2023,41.653
"Egypt, Arab Rep.",EGY,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2023,9840600000.0
"Egypt, Arab Rep.",EGY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2023,16.4907339937373
"Egypt, Arab Rep.",EGY,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2023,6.78850660732221
"Egypt, Arab Rep.",EGY,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2023,-12564268977.3833
"Egypt, Arab Rep.",EGY,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2023,33070180836.1374
"Egypt, Arab Rep.",EGY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2023,168062300503.6
"Egypt, Arab Rep.",EGY,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2023,
"Egypt, Arab Rep.",EGY,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2023,75645997561.7681
"Egypt, Arab Rep.",EGY,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2023,84507686602.5298
"Egypt, Arab Rep.",EGY,Trade (% of GDP),NE.TRD.GNFS.ZS,2023,40.4504007720031
"Egypt, Arab Rep.",EGY,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2023,0.130420019880538
"Egypt, Arab Rep.",EGY,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2023,249.3319
"Egypt, Arab Rep.",EGY,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2023,
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2023,33853940000.0
El Salvador,SLV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2023,121.082402486423
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2023,3.5391566928735
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2023,5365.44491399171
El Salvador,SLV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2023,4.04554694222478
El Salvador,SLV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2023,2.59374849301966
El Salvador,SLV,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2023,60.109
El Salvador,SLV,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2023,642983912.959999
El Salvador,SLV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2023,20.6846824919049
El Salvador,SLV,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2023,19.0636599462278
El Salvador,SLV,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2023,-367830781.334077
El Salvador,SLV,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2023,3079168947.08155
El Salvador,SLV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2023,22741503454.9
El Salvador,SLV,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2023,102.190173433284
El Salvador,SLV,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2023,10629170000.0
El Salvador,SLV,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2023,17034500000.0
El Salvador,SLV,Trade (% of GDP),NE.TRD.GNFS.ZS,2023,81.7147723425988
El Salvador,SLV,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2023,0.116245743460652
El Salvador,SLV,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2023,8.3796
El Salvador,SLV,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2023,
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2023,12337550583.754
Equatorial Guinea,GNQ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2023,156.360324688556
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2023,-5.08930872071532
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2023,6677.793435386
Equatorial Guinea,GNQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2023,2.85949506037317
Equatorial Guinea,GNQ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2023,-7.64752019845845
Equatorial Guinea,GNQ,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2023,
Equatorial Guinea,GNQ,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2023,141780890.0
Equatorial Guinea,GNQ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2023,9.3599926039255
Equatorial Guinea,GNQ,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2023,26.2033825636043
Equatorial Guinea,GNQ,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2023,
Equatorial Guinea,GNQ,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2023,1538461553.77119
Equatorial Guinea,GNQ,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2023,
Equatorial Guinea,GNQ,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2023,
Equatorial Guinea,GNQ,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2023,4515830508.85739
Equatorial Guinea,GNQ,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2023,3064765428.87277
Equatorial Guinea,GNQ,Trade (% of GDP),NE.TRD.GNFS.ZS,2023,61.443281519042
Equatorial Guinea,GNQ,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,2023,0.130302827925107
Equatorial Guinea,GNQ,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2023,3.7768
Equatorial Guinea,GNQ,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2023,
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,2023,
Eritrea,ERI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2023,
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2023,
