x,y,abs_corr
total_reserves_usd,total_reserves_usd_ln,0.45830740529751557
total_reserves_usd,total_reserves_usd_ln_safe,0.45830740529751557
reg_quality,avg_tariff_rate_manufactured_pct,0.456605360573568
avg_tariff_rate_manufactured_pct,reg_quality_z,0.4566053605735671
avg_tariff_rate_manufactured_pct,reg_quality_imputed,0.45589349596039086
exports_usd,total_reserves_usd_ln_safe,0.45423658567921416
exports_usd,total_reserves_usd_ln,0.45423658567921416
imports_usd,total_reserves_usd_ln,0.45295724011260885
imports_usd,total_reserves_usd_ln_safe,0.45295724011260885
exports_usd,current_account_balance_usd_ln_safe,0.4501634729827872
exports_usd,current_account_balance_usd_ln,0.4501634729827872
avg_tariff_rate_manufactured_pct,gdp_per_capita_usd_ln,0.4354192873655623
imports_usd,current_account_balance_usd_ln_safe,0.4348826745652858
imports_usd,current_account_balance_usd_ln,0.4348826745652858
gdp_per_capita_usd_ln,exports_usd_ln_safe,0.4307912525614508
gdp_per_capita_usd_ln,exports_usd_ln,0.43079125256145073
gdp_usd_lag1,current_account_balance_usd_ln_safe,0.4266547192699743
current_account_balance_usd_ln,gdp_usd_lag1,0.42665471926997417
gdp_usd,current_account_balance_usd_ln_safe,0.4257186219916789
gdp_usd,current_account_balance_usd_ln,0.4257186219916788
avg_tariff_rate_manufactured_pct,fdi_inflow_usd_ln_safe,0.42532000070066467
avg_tariff_rate_manufactured_pct,fdi_inflow_usd_ln,0.4253200007006646
total_reserves_usd,gdp_usd_ln_safe,0.42364648610672484
total_reserves_usd,gdp_usd_ln,0.42364648610672484
total_reserves_usd,current_account_balance_usd_ln_safe,0.4224739396404883
total_reserves_usd,current_account_balance_usd_ln,0.42247393964048824
gov_effectiveness_imputed,current_account_balance_usd_ln_safe,0.4218424705766847
current_account_balance_usd_ln,gov_effectiveness_imputed,0.4218424705766847
current_account_balance_usd_ln,gov_effectiveness_z,0.421517844584105
gov_effectiveness_z,current_account_balance_usd_ln_safe,0.42151784458410485
gov_effectiveness,current_account_balance_usd_ln_safe,0.42151784458410474
gov_effectiveness,current_account_balance_usd_ln,0.4215178445841047
avg_tariff_rate_manufactured_pct,imports_usd_ln_safe,0.42074947836232357
avg_tariff_rate_manufactured_pct,imports_usd_ln,0.42074947836232346
total_reserves_usd_ln,gdp_usd_lag1,0.4175095309225055
gdp_usd_lag1,total_reserves_usd_ln_safe,0.4175095309225055
total_reserves_usd,imports_usd_ln,0.4171196530310478
total_reserves_usd,imports_usd_ln_safe,0.4171196530310478
gdp_usd,total_reserves_usd_ln_safe,0.4155157228591413
gdp_usd,total_reserves_usd_ln,0.4155157228591412
avg_tariff_rate_manufactured_pct,exports_usd_ln,0.41316664955669513
avg_tariff_rate_manufactured_pct,exports_usd_ln_safe,0.4131666495566949
inflation_consumer_prices_pct,gdp_deflator_index,0.41253730988440357
gov_effectiveness,avg_tariff_rate_manufactured_pct,0.4121777434605247
avg_tariff_rate_manufactured_pct,gov_effectiveness_z,0.4121777434605245
gov_effectiveness,total_reserves_usd_ln_safe,0.4119600728970737
gov_effectiveness,total_reserves_usd_ln,0.4119600728970737
total_reserves_usd_ln,gov_effectiveness_z,0.41196007289707326
gov_effectiveness_z,total_reserves_usd_ln_safe,0.411960072897073
avg_tariff_rate_manufactured_pct,gov_effectiveness_imputed,0.4108249175252693
reg_quality,total_reserves_usd_ln_safe,0.4091317612972206
reg_quality,total_reserves_usd_ln,0.40913176129722056
total_reserves_usd_ln,reg_quality_z,0.40913176129721973
reg_quality_z,total_reserves_usd_ln_safe,0.4091317612972197
total_reserves_usd_ln,reg_quality_imputed,0.4038872554975408
reg_quality_imputed,total_reserves_usd_ln_safe,0.4038872554975406
gdp_per_capita_usd_ln,fdi_inflow_usd_ln_safe,0.40279230761279533
gdp_per_capita_usd_ln,fdi_inflow_usd_ln,0.4027923076127953
total_reserves_usd_ln,gov_effectiveness_imputed,0.3997525620063153
gov_effectiveness_imputed,total_reserves_usd_ln_safe,0.39975256200631526
total_reserves_usd,exports_usd_ln,0.3996247028826744
total_reserves_usd,exports_usd_ln_safe,0.39962470288267427
avg_tariff_rate_manufactured_pct,total_reserves_usd_ln_safe,0.3987858633561316
avg_tariff_rate_manufactured_pct,total_reserves_usd_ln,0.3987858633561313
rule_of_law_z,exports_usd_ln_safe,0.3950688173537832
exports_usd_ln,rule_of_law_z,0.39506881735378313
rule_of_law,exports_usd_ln,0.3950688173537817
rule_of_law,exports_usd_ln_safe,0.39506881735378163
reg_quality_imputed,current_account_balance_usd_ln_safe,0.3943116770937952
current_account_balance_usd_ln,reg_quality_imputed,0.3943116770937951
reg_quality,current_account_balance_usd_ln,0.39424201493095495
reg_quality,current_account_balance_usd_ln_safe,0.3942420149309549
current_account_balance_usd_ln,reg_quality_z,0.3942420149309547
reg_quality_z,current_account_balance_usd_ln_safe,0.3942420149309547
exports_usd_ln,gov_index_zmean_lag1,0.394221563221978
gov_index_zmean_lag1,exports_usd_ln_safe,0.3942215632219779
avg_tariff_rate_manufactured_pct,gov_index_zmean,0.3929961189709445
exports_usd_ln,rule_of_law_imputed,0.3926155120446554
rule_of_law_imputed,exports_usd_ln_safe,0.39261551204465533
exports_usd_ln,gov_index_zmean,0.39216599504604865
gov_index_zmean,exports_usd_ln_safe,0.39216599504604854
control_corruption_z,exports_usd_ln_safe,0.3920005744133174
exports_usd_ln,control_corruption_z,0.3920005744133172
control_corruption,exports_usd_ln_safe,0.3920005744133168
control_corruption,exports_usd_ln,0.39200057441331676
avg_tariff_rate_manufactured_pct,gov_index_zmean_lag1,0.3894156335956647
exports_usd,gov_effectiveness_z,0.38938894032027865
gov_effectiveness,exports_usd,0.38938894032027743
rule_of_law,imports_usd_ln_safe,0.38804247224966765
rule_of_law,imports_usd_ln,0.3880424722496676
imports_usd_ln,rule_of_law_z,0.38804247224966726
rule_of_law_z,imports_usd_ln_safe,0.38804247224966715
avg_tariff_rate_manufactured_pct,gdp_usd_ln,0.3874677008587124
avg_tariff_rate_manufactured_pct,gdp_usd_ln_safe,0.3874677008587124
avg_tariff_rate_manufactured_pct,rule_of_law_imputed,0.3867219583913177
gdp_per_capita_usd_ln,imports_usd_ln_safe,0.3866265687164816
gdp_per_capita_usd_ln,imports_usd_ln,0.38662656871648154
fdi_inflow_usd,total_reserves_usd,0.3864903504876357
control_corruption_imputed,exports_usd_ln_safe,0.3859955965031969
exports_usd_ln,control_corruption_imputed,0.38599559650319665
imports_usd_ln,rule_of_law_imputed,0.385776791711076
rule_of_law_imputed,imports_usd_ln_safe,0.38577679171107593
gdp_per_capita_usd,current_account_balance_usd_ln_safe,0.385235613727246
gdp_per_capita_usd,current_account_balance_usd_ln,0.3852356137272459
rule_of_law,avg_tariff_rate_manufactured_pct,0.38360477737078263
avg_tariff_rate_manufactured_pct,rule_of_law_z,0.3836047773707824
exports_usd,gov_effectiveness_imputed,0.3836036752022095
imports_usd_ln,control_corruption_z,0.3835663393651048
control_corruption_z,imports_usd_ln_safe,0.3835663393651047
control_corruption,imports_usd_ln_safe,0.38356633936510415
control_corruption,imports_usd_ln,0.3835663393651041
imports_usd_ln,gov_index_zmean_lag1,0.3828560112678367
gov_index_zmean_lag1,imports_usd_ln_safe,0.38285601126783664
gov_index_zmean,imports_usd_ln_safe,0.38120632999848836
imports_usd_ln,gov_index_zmean,0.38120632999848825
rule_of_law_imputed,fdi_inflow_usd_ln_safe,0.3796871361433924
fdi_inflow_usd_ln,rule_of_law_imputed,0.37968713614339206
rule_of_law,fdi_inflow_usd_ln_safe,0.3795487524229403
fdi_inflow_usd_ln,rule_of_law_z,0.37954875242294
rule_of_law,fdi_inflow_usd_ln,0.37954875242293995
rule_of_law_z,fdi_inflow_usd_ln_safe,0.37954875242293973
gdp_per_capita_usd,total_reserves_usd_ln,0.37927044962119955
gdp_per_capita_usd,total_reserves_usd_ln_safe,0.37927044962119943
gdp_per_capita_usd_lag1,current_account_balance_usd_ln_safe,0.3786183467273971
current_account_balance_usd_ln,gdp_per_capita_usd_lag1,0.378618346727397
imports_usd_ln,control_corruption_imputed,0.3784270265043725
control_corruption_imputed,imports_usd_ln_safe,0.37842702650437243
fdi_inflow_usd_ln,gov_index_zmean,0.377637405957062
gov_index_zmean,fdi_inflow_usd_ln_safe,0.3776374059570615
gdp_usd_ln,reg_quality_z,0.37699088383615864
reg_quality_z,gdp_usd_ln_safe,0.3769908838361586
reg_quality,gdp_usd_ln,0.3769908838361578
reg_quality,gdp_usd_ln_safe,0.37699088383615775
gov_index_zmean_lag1,fdi_inflow_usd_ln_safe,0.3755532191006953
fdi_inflow_usd_ln,gov_index_zmean_lag1,0.3755532191006953
total_reserves_usd_ln,gdp_per_capita_usd_lag1,0.37501074869101303
gdp_per_capita_usd_lag1,total_reserves_usd_ln_safe,0.37501074869101303
gov_effectiveness,gdp_usd_ln,0.3726430044889986
gov_effectiveness,gdp_usd_ln_safe,0.3726430044889985
gov_effectiveness_z,gdp_usd_ln_safe,0.37264300448899795
gdp_usd_ln,gov_effectiveness_z,0.37264300448899795
imports_usd,gov_effectiveness_z,0.3697404226097426
gov_effectiveness,imports_usd,0.36974042260974194
reg_quality_imputed,gdp_usd_ln_safe,0.3662115594091368
gdp_usd_ln,reg_quality_imputed,0.36621155940913674
control_corruption,fdi_inflow_usd_ln,0.3652818973101593
control_corruption,fdi_inflow_usd_ln_safe,0.36528189731015903
fdi_inflow_usd_ln,control_corruption_z,0.3652818973101578
control_corruption_z,fdi_inflow_usd_ln_safe,0.3652818973101575
imports_usd,gov_effectiveness_imputed,0.3644651504564507
fdi_inflow_usd_ln,control_corruption_imputed,0.35798190182341927
control_corruption_imputed,fdi_inflow_usd_ln_safe,0.35798190182341916
gov_effectiveness_imputed,gdp_usd_ln_safe,0.35215516942768216
gdp_usd_ln,gov_effectiveness_imputed,0.35215516942768216
total_reserves_usd,fdi_inflow_usd_ln_safe,0.35105492537965094
total_reserves_usd,fdi_inflow_usd_ln,0.3510549253796508
reg_quality,exports_usd,0.3493599955252638
exports_usd,reg_quality_z,0.3493599955252628
exports_usd,reg_quality_imputed,0.3442890330059701
avg_tariff_rate_manufactured_pct,control_corruption_imputed,0.344042475216517
control_corruption,avg_tariff_rate_manufactured_pct,0.34287373516452624
avg_tariff_rate_manufactured_pct,control_corruption_z,0.34287373516452524
gov_effectiveness,central_government_debt_pct_gdp,0.3410655583794191
central_government_debt_pct_gdp,gov_effectiveness_z,0.3410655583794186
rule_of_law,exports_usd,0.33727563568344626
exports_usd,rule_of_law_z,0.3372756356834455
reg_quality,imports_usd,0.33542103168328974
imports_usd,reg_quality_z,0.33542103168328863
exports_usd,control_corruption_z,0.3315689346665564
control_corruption,exports_usd,0.3315689346665557
exports_usd,rule_of_law_imputed,0.33117782286067454
imports_usd,reg_quality_imputed,0.3306519348323171
rule_of_law,central_government_debt_pct_gdp,0.32730599062375776
central_government_debt_pct_gdp,rule_of_law_z,0.32730599062375776
trade_exposure,avg_tariff_rate_manufactured_pct,0.3272370296496695
exports_usd,control_corruption_imputed,0.32665966000839264
rule_of_law,imports_usd,0.32511171870764527
imports_usd,rule_of_law_z,0.325111718707645
fdi_inflow_usd,total_reserves_usd_ln_safe,0.32240337506986705
fdi_inflow_usd,total_reserves_usd_ln,0.32240337506986705
central_government_debt_pct_gdp,gov_effectiveness_imputed,0.32087415317728724
imports_usd,rule_of_law_imputed,0.3193695404798808
total_reserves_usd,external_debt_usd_ln_safe,0.3185508124784233
total_reserves_usd,external_debt_usd_ln,0.3185508124784232
control_corruption,current_account_balance_usd_ln_safe,0.3169684023267515
control_corruption,current_account_balance_usd_ln,0.3169684023267515
control_corruption_z,current_account_balance_usd_ln_safe,0.3169684023267513
current_account_balance_usd_ln,control_corruption_z,0.3169684023267513
current_account_balance_usd_ln,control_corruption_imputed,0.31654997034922555
control_corruption_imputed,current_account_balance_usd_ln_safe,0.31654997034922544
central_government_debt_pct_gdp,rule_of_law_imputed,0.3158674325484584
control_corruption,imports_usd,0.3151343840481755
imports_usd,control_corruption_z,0.31513438404817445
exports_usd,gov_index_zmean,0.315070751852028
central_government_debt_pct_gdp,gov_index_zmean,0.3150470015046084
central_government_debt_pct_gdp,reg_quality_z,0.31487731544666087
reg_quality,central_government_debt_pct_gdp,0.3148773154466608
gdp_per_capita_usd,avg_tariff_rate_manufactured_pct,0.31464916916660113
inflation_gdp_deflator_pct,gdp_deflator_index,0.31441446875285584
avg_tariff_rate_manufactured_pct,voice_accountability_z,0.3142544377248723
voice_accountability,avg_tariff_rate_manufactured_pct,0.31425443772486944
central_government_debt_pct_gdp,gov_index_zmean_lag1,0.31335585954300404
exports_usd,gov_index_zmean_lag1,0.3125014425744755
imports_usd,control_corruption_imputed,0.31054593176380696
gdp_per_capita_usd,exports_usd_ln,0.3099363418601193
gdp_per_capita_usd,exports_usd_ln_safe,0.30993634186011926
avg_tariff_rate_manufactured_pct,voice_accountability_imputed,0.3097442512137349
current_account_balance_usd_ln,rule_of_law_imputed,0.308511730370176
rule_of_law_imputed,current_account_balance_usd_ln_safe,0.3085117303701759
rule_of_law_z,current_account_balance_usd_ln_safe,0.3071847564080416
rule_of_law,current_account_balance_usd_ln,0.3071847564080416
current_account_balance_usd_ln,rule_of_law_z,0.30718475640804155
rule_of_law,current_account_balance_usd_ln_safe,0.3071847564080415
avg_tariff_rate_manufactured_pct,gdp_per_capita_usd_lag1,0.3060957296927392
political_stability_imputed,external_debt_usd_ln_safe,0.3049795768526804
external_debt_usd_ln,political_stability_imputed,0.30497957685268023
control_corruption,central_government_debt_pct_gdp,0.3039109272247171
central_government_debt_pct_gdp,control_corruption_z,0.3039109272247169
gdp_per_capita_usd_lag1,exports_usd_ln_safe,0.3037861232930286
exports_usd_ln,gdp_per_capita_usd_lag1,0.30378612329302845
central_government_debt_pct_gdp,reg_quality_imputed,0.3036229424044142
imports_usd,gov_index_zmean,0.3025627066297868
imports_usd,gov_index_zmean_lag1,0.3002378844528492
political_stability_z,external_debt_usd_ln_safe,0.2984661700392005
external_debt_usd_ln,political_stability_z,0.2984661700392005
political_stability,external_debt_usd_ln_safe,0.2984661700392001
political_stability,external_debt_usd_ln,0.29846617003920006
avg_tariff_rate_manufactured_pct,current_account_balance_usd_ln,0.29802983901689983
avg_tariff_rate_manufactured_pct,current_account_balance_usd_ln_safe,0.29802983901689967
trade_exposure,reg_quality_z,0.29782947168682833
reg_quality,trade_exposure,0.29782947168682805
total_reserves_usd_ln,rule_of_law_imputed,0.29740475184532195
rule_of_law_imputed,total_reserves_usd_ln_safe,0.2974047518453217
rule_of_law_z,total_reserves_usd_ln_safe,0.2973873330530858
total_reserves_usd_ln,rule_of_law_z,0.29738733305308546
rule_of_law,total_reserves_usd_ln,0.29738733305308535
rule_of_law,total_reserves_usd_ln_safe,0.2973873330530853
gov_effectiveness,trade_exposure,0.2972830471126483
trade_exposure,gov_effectiveness_z,0.2972830471126481
gdp_per_capita_usd,fdi_inflow_usd_ln,0.29464945984432306
gdp_per_capita_usd,fdi_inflow_usd_ln_safe,0.2946494598443229
gdp_per_capita_usd_ln,external_debt_usd_ln,0.2917448957689228
gdp_per_capita_usd_ln,external_debt_usd_ln_safe,0.2917448957689228
trade_exposure,reg_quality_imputed,0.2895442582261931
fdi_inflow_usd_ln,gdp_per_capita_usd_lag1,0.2883815314382813
gdp_per_capita_usd_lag1,fdi_inflow_usd_ln_safe,0.2883815314382812
gov_index_zmean_lag1,current_account_balance_usd_ln_safe,0.28770589800327995
current_account_balance_usd_ln,gov_index_zmean_lag1,0.28770589800327984
central_government_debt_pct_gdp,control_corruption_imputed,0.2874181269436127
central_government_debt_pct_gdp,gdp_per_capita_usd_lag1,0.28659336231449206
avg_tariff_rate_manufactured_pct,political_stability_imputed,0.285808947623715
fdi_inflow_usd,current_account_balance_usd_ln_safe,0.283779686864857
fdi_inflow_usd,current_account_balance_usd_ln,0.28377968686485683
current_account_balance_usd_ln,gov_index_zmean,0.2830535345235228
gov_index_zmean,current_account_balance_usd_ln_safe,0.2830535345235227
political_stability,avg_tariff_rate_manufactured_pct,0.28225961254087695
avg_tariff_rate_manufactured_pct,political_stability_z,0.2822596125408766
trade_exposure,gov_effectiveness_imputed,0.27933459081360834
current_account_balance_usd,total_reserves_usd,0.2765371154749497
gdp_per_capita_usd,imports_usd_ln_safe,0.2750610629308516
gdp_per_capita_usd,imports_usd_ln,0.27506106293085153
gov_effectiveness,fdi_inflow_usd,0.2742413319394962
fdi_inflow_usd,gov_effectiveness_z,0.27424133193949507
fdi_inflow_usd,gov_effectiveness_imputed,0.27384046380561927
central_government_debt_pct_gdp,gdp_per_capita_usd,0.27375732600437813
trade_exposure,gov_index_zmean_lag1,0.2733690835524969
gov_index_zmean,total_reserves_usd_ln_safe,0.2722468411072305
total_reserves_usd_ln,gov_index_zmean,0.2722468411072305
external_debt_usd_ln,gdp_per_capita_usd_lag1,0.27047217401523427
gdp_per_capita_usd_lag1,external_debt_usd_ln_safe,0.2704721740152342
gdp_per_capita_usd,external_debt_usd_ln_safe,0.270319438377134
gdp_per_capita_usd,external_debt_usd_ln,0.27031943837713396
government_final_consumption_pct_gdp,political_stability_imputed,0.2694782009171265
imports_usd_ln,gdp_per_capita_usd_lag1,0.2690179862685858
gdp_per_capita_usd_lag1,imports_usd_ln_safe,0.2690179862685858
total_reserves_usd_ln,gov_index_zmean_lag1,0.2678671910597024
gov_index_zmean_lag1,total_reserves_usd_ln_safe,0.2678671910597023
political_stability,government_final_consumption_pct_gdp,0.2654004081557192
government_final_consumption_pct_gdp,political_stability_z,0.26540040815571864
trade_exposure,rule_of_law_z,0.2638375948239684
rule_of_law,trade_exposure,0.26383759482396785
trade_exposure,rule_of_law_imputed,0.2627236456249878
carbon_intensity_gdp,total_reserves_usd_ln,0.26170105695423096
carbon_intensity_gdp,total_reserves_usd_ln_safe,0.2617010569542309
current_account_balance_usd,gdp_usd,0.2604302521748123
fdi_inflow_usd,reg_quality_imputed,0.2600550791723359
reg_quality,fdi_inflow_usd,0.25993297116268527
fdi_inflow_usd,reg_quality_z,0.25993297116268516
control_corruption_z,total_reserves_usd_ln_safe,0.25969304773861795
total_reserves_usd_ln,control_corruption_z,0.2596930477386177
control_corruption,total_reserves_usd_ln,0.25969304773861696
control_corruption,total_reserves_usd_ln_safe,0.2596930477386169
trade_exposure,gov_index_zmean,0.25922887186124594
central_government_debt_pct_gdp,voice_accountability_z,0.25897072307540003
voice_accountability,central_government_debt_pct_gdp,0.25897072307539964
voice_accountability,government_final_consumption_pct_gdp,0.2588689610056882
government_final_consumption_pct_gdp,voice_accountability_z,0.2588689610056879
trade_exposure,control_corruption_z,0.25709646255610974
control_corruption,trade_exposure,0.25709646255610913
government_final_consumption_pct_gdp,voice_accountability_imputed,0.2558941832434995
current_account_balance_usd,gdp_usd_lag1,0.2521224995900185
central_government_debt_pct_gdp,voice_accountability_imputed,0.25127319608702897
total_reserves_usd_ln,control_corruption_imputed,0.2506370368235207
control_corruption_imputed,total_reserves_usd_ln_safe,0.25063703682352056
fdi_inflow_usd,central_government_debt_pct_gdp,0.2486443153697511
fdi_inflow_usd,rule_of_law_z,0.24709923770410763
rule_of_law,fdi_inflow_usd,0.2470992377041074
fdi_inflow_usd,rule_of_law_imputed,0.24675497350892758
central_government_debt_pct_gdp,imports_usd,0.24634868180366398
political_stability,trade_exposure,0.24301504156285167
trade_exposure,political_stability_z,0.2430150415628514
fdi_inflow_usd,control_corruption_z,0.24244870443869998
control_corruption,fdi_inflow_usd,0.24244870443869876
fdi_inflow_usd,control_corruption_imputed,0.24184832464758263
central_government_debt_pct_gdp,exports_usd,0.24172313351856853
gdp_usd_ln,gdp_per_capita_usd_ln,0.24097015753596784
gdp_per_capita_usd_ln,gdp_usd_ln_safe,0.2409701575359678
control_corruption,government_final_consumption_pct_gdp,0.2406698876424733
government_final_consumption_pct_gdp,control_corruption_z,0.2406698876424724
trade_exposure,control_corruption_imputed,0.24056523607478952
trade_exposure,gdp_per_capita_usd_ln,0.2397562220959588
government_final_consumption_pct_gdp,avg_tariff_rate_manufactured_pct,0.23880507222867375
carbon_intensity_gdp,external_debt_usd_ln_safe,0.23771523912910827
carbon_intensity_gdp,external_debt_usd_ln,0.23771523912910822
voice_accountability_imputed,fdi_inflow_usd_ln_safe,0.2369631442478481
fdi_inflow_usd_ln,voice_accountability_imputed,0.23696314424784806
fdi_inflow_usd_ln,voice_accountability_z,0.23591648630141868
voice_accountability_z,fdi_inflow_usd_ln_safe,0.23591648630141862
voice_accountability,fdi_inflow_usd_ln_safe,0.23591648630141793
voice_accountability,fdi_inflow_usd_ln,0.2359164863014178
imports_usd_ln,voice_accountability_z,0.23583763490639162
voice_accountability_z,imports_usd_ln_safe,0.2358376349063916
voice_accountability,imports_usd_ln_safe,0.23583763490639115
voice_accountability,imports_usd_ln,0.23583763490639112
avg_tariff_rate_manufactured_pct,external_debt_usd_ln_safe,0.23541122114594523
avg_tariff_rate_manufactured_pct,external_debt_usd_ln,0.2354112211459452
government_final_consumption_pct_gdp,control_corruption_imputed,0.23432866531464777
trade_exposure,political_stability_imputed,0.23269770046319832
voice_accountability_imputed,imports_usd_ln_safe,0.2307857125145759
imports_usd_ln,voice_accountability_imputed,0.23078571251457575
central_government_debt_pct_gdp,gdp_usd_lag1,0.2307386294853513
fdi_inflow_usd,gov_index_zmean_lag1,0.230426581176157
inflation_consumer_prices_pct,reg_quality_z,0.2304246506323639
reg_quality,inflation_consumer_prices_pct,0.23042465063236353
fdi_inflow_usd,gov_index_zmean,0.23010439410968472
inflation_consumer_prices_pct,reg_quality_imputed,0.2296167502861278
inflation_consumer_prices_pct,gov_index_zmean,0.22772968715000674
gov_effectiveness,external_debt_usd,0.22722389987512678
external_debt_usd,gov_effectiveness_z,0.22722389987512656
government_final_consumption_pct_gdp,rule_of_law_imputed,0.22509518424565905
inflation_consumer_prices_pct,gov_index_zmean_lag1,0.2238800458424666
government_final_consumption_pct_gdp,rule_of_law_z,0.22355310206625173
rule_of_law,government_final_consumption_pct_gdp,0.22355310206625154
inflation_consumer_prices_pct,gov_effectiveness_z,0.2233298424273071
gov_effectiveness,inflation_consumer_prices_pct,0.22332984242730639
central_government_debt_pct_gdp,gdp_usd,0.2231273768999804
voice_accountability,exports_usd_ln_safe,0.22312667773289716
voice_accountability,exports_usd_ln,0.22312667773289704
exports_usd_ln,voice_accountability_z,0.2231266777328968
voice_accountability_z,exports_usd_ln_safe,0.2231266777328967
external_debt_usd,gov_effectiveness_imputed,0.22290958523622814
inflation_consumer_prices_pct,gov_effectiveness_imputed,0.22204360976352974
control_corruption,gdp_usd_ln,0.22049249360080864
control_corruption,gdp_usd_ln_safe,0.22049249360080833
gdp_usd_ln,control_corruption_z,0.22049249360080772
control_corruption_z,gdp_usd_ln_safe,0.2204924936008076
gov_effectiveness_z,gdp_usd_lag1,0.22040079355759334
gov_effectiveness,gdp_usd_lag1,0.22040079355759332
government_final_consumption_pct_gdp,gov_index_zmean,0.21980930736844195
exports_usd_ln,voice_accountability_imputed,0.2193284892643997
voice_accountability_imputed,exports_usd_ln_safe,0.21932848926439968
government_final_consumption_pct_gdp,gov_index_zmean_lag1,0.21870031394142825
gov_effectiveness,gdp_usd,0.21810952810037235
gdp_usd,gov_effectiveness_z,0.21810952810037199
gdp_per_capita_usd,employment_ratio_pct,0.21741408807254847
employment_ratio_pct,gdp_per_capita_usd_lag1,0.21725772190118106
central_government_debt_pct_gdp,gdp_per_capita_usd_ln,0.21707018256662608
inflation_consumer_prices_pct,rule_of_law_z,0.21422678919630211
rule_of_law,inflation_consumer_prices_pct,0.2142267891963021
inflation_consumer_prices_pct,rule_of_law_imputed,0.21412790121370529
gov_effectiveness_z,external_debt_usd_ln_safe,0.21300942346754845
gov_effectiveness,external_debt_usd_ln_safe,0.2130094234675483
external_debt_usd_ln,gov_effectiveness_z,0.2130094234675482
gov_effectiveness,external_debt_usd_ln,0.2130094234675482
government_final_consumption_pct_gdp,gdp_usd_ln,0.21274468461142293
government_final_consumption_pct_gdp,gdp_usd_ln_safe,0.21274468461142282
gdp_usd_lag1,gov_effectiveness_imputed,0.21246382184824145
gdp_usd,gov_effectiveness_imputed,0.20993707729845196
inflation_consumer_prices_pct,political_stability_imputed,0.20887649844646425
political_stability,inflation_consumer_prices_pct,0.20818416718551414
inflation_consumer_prices_pct,political_stability_z,0.2081841671855137
employment_ratio_pct,current_account_balance_usd_ln_safe,0.20732171151655576
employment_ratio_pct,current_account_balance_usd_ln,0.20732171151655565
rule_of_law_z,gdp_usd_ln_safe,0.2061484044048667
gdp_usd_ln,rule_of_law_z,0.2061484044048667
rule_of_law,gdp_usd_ln_safe,0.20614840440486623
rule_of_law,gdp_usd_ln,0.2061484044048661
government_final_consumption_pct_gdp,external_debt_usd_ln_safe,0.2059295779889618
government_final_consumption_pct_gdp,external_debt_usd_ln,0.20592957798896175
imports_usd,voice_accountability_z,0.2043618266762121
voice_accountability,imports_usd,0.204361826676212
government_final_consumption_pct_gdp,exports_usd_ln_safe,0.20434366455185515
government_final_consumption_pct_gdp,exports_usd_ln,0.20434366455185513
government_final_consumption_pct_gdp,gdp_per_capita_usd_ln,0.20376044198497853
rule_of_law_imputed,gdp_usd_ln_safe,0.2031306391386456
gdp_usd_ln,rule_of_law_imputed,0.20313063913864557
inflation_consumer_prices_pct,control_corruption_imputed,0.20167976194326884
control_corruption_imputed,gdp_usd_ln_safe,0.20147033995147756
gdp_usd_ln,control_corruption_imputed,0.20147033995147748
inflation_consumer_prices_pct,control_corruption_z,0.20108391208020887
control_corruption,inflation_consumer_prices_pct,0.2010839120802087
imports_usd,gdp_per_capita_usd_ln,0.20093652379919713
exports_usd,gdp_per_capita_usd_ln,0.20005642191701306
imports_usd,voice_accountability_imputed,0.1985931700458116
gross_capital_formation_pct_gdp,gdp_growth_pct,0.19715542701668456
exports_usd,voice_accountability_z,0.19669786551475263
voice_accountability,exports_usd,0.19669786551475096
external_debt_usd_ln,gov_effectiveness_imputed,0.19331239442843345
gov_effectiveness_imputed,external_debt_usd_ln_safe,0.1933123944284334
reg_quality_z,gdp_usd_lag1,0.1928534299698328
reg_quality,gdp_usd_lag1,0.1928534299698324
fdi_inflow_usd,gdp_per_capita_usd_ln,0.19178708726325794
exports_usd,voice_accountability_imputed,0.19118231314664516
gdp_usd,reg_quality_z,0.1903915307550158
reg_quality,gdp_usd,0.1903915307550156
rule_of_law_z,gdp_usd_lag1,0.18898385713487187
rule_of_law,gdp_usd_lag1,0.18898385713487104
gdp_usd_lag1,reg_quality_imputed,0.1878834279867735
external_debt_usd,gdp_per_capita_usd_ln,0.18674652443008447
gdp_usd_ln,gov_index_zmean,0.1861010237455958
gov_index_zmean,gdp_usd_ln_safe,0.18610102374559578
gdp_usd_ln,gov_index_zmean_lag1,0.1860963986582031
gov_index_zmean_lag1,gdp_usd_ln_safe,0.18609639865820302
rule_of_law,gdp_usd,0.18591424778398483
gdp_usd,rule_of_law_z,0.18591424778398466
external_debt_usd,gdp_per_capita_usd,0.18564037903754252
gdp_usd,reg_quality_imputed,0.1852929179827275
gdp_usd_lag1,rule_of_law_imputed,0.1849301122731827
reg_quality,external_debt_usd_ln,0.1841527677581263
reg_quality,external_debt_usd_ln_safe,0.18415276775812614
reg_quality_z,external_debt_usd_ln_safe,0.18415276775812586
external_debt_usd_ln,reg_quality_z,0.1841527677581258
total_reserves_usd,gdp_per_capita_usd_ln,0.1833069889700494
external_debt_usd,gdp_per_capita_usd_lag1,0.1823707367191946
external_debt_usd,gross_capital_formation_pct_gdp,0.18212996904892986
gdp_usd,rule_of_law_imputed,0.1817782111418756
voice_accountability,inflation_consumer_prices_pct,0.18154189657059672
inflation_consumer_prices_pct,voice_accountability_z,0.18154189657059663
